global_emp_id,gender,unified_grade,city,sub_bu,ijp_90_days,tenure,bench_ageing,marital_status,education_score,leaves,employee_status,months_since_last_promotion,payposition_2021,report_month,tenure_in_capgemini_yr,average_rating,rating_diff,pred,Retention_Probability,Termination_Probability
EmzbO50RTtZRyk4q+w0+yw==,Male,B3,Gandhinagar,BPS DM,0,0,0,Marr.,53,1,0,2.989794452,0.766905517,12,17,2,-2,0,0.978988654,0.021011346
y6FQlVV5cHVewSLcP67A8g==,Male,B2,Gandhinagar,BPS DM,0,0,0,Marr.,53,0,0,38.99874741,1.267647966,12,17,3,0,0,0.830984433,0.169015567
L3LSNbyKEuPzcE4glJO89A==,Male,B2,Bangalore,BPS DS&A,0,0,0,Single,81,17,0,2.989794452,1.280834227,12,17,1,0,0,0.985416877,0.014583123
Y5kz0nStmCwqdQ/47d/Asg==,Female,B2,Chennai,BPS DM,0,10.9406764,0,Marr.,53,0.6,0,35.97609807,1.122803637,12,17,3,0,0,0.865399339,0.134600661
ORbTgkFIazW/n5Y4ai9zWQ==,Female,D1,Pune,BPS Cloud Data Platform,0,3.482617713,0,Not Available,53,0,0,0,0.927177535,12,17,3,0,0,0.992496735,0.007503265
bUI/JUWAEf/K9pmjZfds6w==,Male,B3,Bangalore,BPS DM,0,0,0,Marr.,53,0,0,9.002238239,1.231223034,12,17,2.5,-1,0,0.825431752,0.174568248
HsMampZxW6emWSdPUsPznw==,Male,B3,Chennai,BPS Core BI,0,0,0,Marr.,81,0.166666667,0,33.0191585,1.1591859,12,17,3,0,0,0.91292924,0.08707076
CvCWw8bMrBXNlEOJGcUR1A==,Male,B3,Chennai,BPS DM,0,23.98406538,0,Marr.,81,0.428571429,0,35.97609807,1.027667969,12,17,2,-2,0,0.703094101,0.296905899
xjfcOsjcVFuTzp0ay+nc4A==,Female,B3,Chennai,BPS Oracle,0,0,0,Marr.,81,0.058823529,0,18.00447648,1.003017456,12,17,3,0,0,0.970399709,0.029600291
DpJsHmhtmjqG/tvX6+oazw==,Male,B2,Chennai,BPS MDM,0,0,0,Marr.,53,0.75,0,9.002238239,1.111295858,12,17,2.5,1,0,0.931256654,0.068743346
dx3Kda7L5JcniP0ahBN0ww==,Male,B3,Bangalore,BPS DM,0,0,0,Marr.,53,2,0,328.5488408,1.2945259,12,17,2.5,1,0,0.915743745,0.084256255
NNoksyWIyX5cHAWf9u7u3g==,Male,B2,Chennai,BPS DM,0,0,0,Single,81,2,0,9.002238239,1.250538121,12,17,2,2,0,0.974844561,0.025155439
fh+dt4BS9GzzVtMEoj4OOA==,Male,C2,Bangalore,BPS DM,0,0,0,Marr.,53,0.625,0,52.99492803,0.819179288,12,17,3,0,0,0.98210886,0.01789114
iFfJM0yO2oZRW0zNGFJJpw==,Female,B2,Kolkata,BPS Cloud Data Platform,0,0,0,Marr.,81,2.272727273,0,33.0191585,0.968851625,12,17,2.5,-1,0,0.943923468,0.056076532
yNKGVrj+YuYo6q5rKeTz0A==,Female,B3,Gandhinagar,BPS Cloud Data Platform,0,3.975440974,0,Marr.,53,0.571428571,0,45.01119119,0.792363893,12,17,2,0,0,0.72386513,0.27613487
eII8jwaTDISJ7s3uP07aKw==,Male,C1,Chennai,BPS DM,0,0,0,Marr.,53,1.1,0,93.01217684,0.609733548,12,17,3,0,0,0.984273637,0.015726363
6gyOFPDPeFz5lNw/BH/ekw==,Male,D2,Bangalore,BPS Cloud Data Platform,0,0,0,Marr.,81,7.333333333,0,42.02139674,1.237821434,12,18,3,0,0,0.931102347,0.068897653
Xmiu/eUXFhZBfEOBSfG4Ng==,Female,C2,Kolkata,BPS Oracle,0,6.99809031,0,Marr.,81,1.307692308,0,2.989794452,0.808652075,12,18,1.5,-1,0,0.987313658,0.012686342
gp8ut4hda6srO+p7YovdEA==,Male,B3,Kolkata,BPS Oracle,0,26.11963285,0,Marr.,53,0.428571429,0,328.5488408,1.839655611,12,18,3,-2,0,0.934394479,0.065605521
S/5Pn6DaPDPUQEh0C0DFtw==,Male,C2,Chennai,BPS Oracle,0,0,0,Marr.,53,0.833333333,0,9.002238239,0.889188746,12,18,2,0,0,0.980753806,0.019246194
cMUkSvUMpIZgYsrhR3zaKw==,Female,C1,Chennai,BPS Oracle,0,11.95917781,0,Marr.,53,5,0,9.002238239,0.684937349,12,18,2,-2,0,0.988620592,0.011379408
Bbhz1LDsgpb6UkNXciQduw==,Male,C2,Bangalore,BPS Oracle,0,6.012443787,0,Marr.,53,0.5,0,2.989794452,0.902091591,12,18,2,0,0,0.955192998,0.044807002
OtVUWnfX0QlGyrHfXWmn+g==,Male,B3,Bangalore,BPS DM,0,0,0,Marr.,53,0.5,0,20.99427093,1.226483904,12,18,2.5,1,0,0.864125417,0.135874583
U55mrYV4zcy2rEX5KzQKzA==,Male,C1,Bangalore,BPS Oracle,0,0,0,Marr.,81,0.8125,0,18.00447648,0.658708989,12,18,3,0,0,0.950196844,0.049803156
N1lN7zy34zX2tjtmTbIcPw==,Male,B2,Bangalore,BPS Oracle,0,6.012443787,0,Single,53,0.545454545,0,18.00447648,0.73059092,12,18,2.5,1,0,0.724607613,0.275392387
Ajlb6N2ahNjTJsNiq7u/Jg==,Female,C2,Kolkata,BPS Oracle,0,0,0,Marr.,53,0.210526316,0,2.989794452,0.960218939,12,18,3,0,0,0.968439396,0.031560604
RN9STRZZzQRGnjCcB8b12A==,Male,B3,Chennai,BPS DM,0,0,0,Marr.,53,0.285714286,0,328.5488408,0.81646482,12,18,3,0,0,0.957330707,0.042669293
andZMCArsdAPNKO1cLGDug==,Male,C1,Kolkata,BPS Oracle,0,4.993942381,0,Marr.,53,0.454545455,0,2.989794452,0.83716129,12,18,2,0,0,0.937257673,0.062742327
LKo9IRrlFIRMoSq8qaBKeg==,Female,C1,Bangalore,BPS Big Data,0,0,0,Marr.,53,4.833333333,0,52.99492803,0.950655134,12,18,3,0,0,0.900294107,0.099705893
OmrkXPKIx7OAqnn391vxHQ==,Male,C1,Chennai,BPS Core BI,0,2.989794452,0,Marr.,81,0.647058824,0,9.002238239,0.954301075,12,18,2.5,1,0,0.762648948,0.237351052
W2Gr74z/lMOu8XNXqWekRg==,Male,C1,Chennai,BPS Core BI,0,0,0,Marr.,81,0.071428571,0,33.0191585,0.808642495,12,18,3,0,0,0.978659173,0.021340827
QJiEvWbWrNU2OpWgQbgakg==,Female,C1,Bangalore,BPS Oracle,0,0,0,Marr.,81,0.75,0,9.002238239,1.079038187,12,18,2,0,0,0.883334726,0.116665274
3XvCMETzKHekyNhBiqWk9Q==,Male,B2,Bangalore,BPS Data Validation,0,9.002238239,0,Marr.,53,0.130434783,0,6.012443787,0.746394841,12,18,3,0,0,0.975304925,0.024695075
wwlWMzvGN2WUWkLjr7uHpg==,Male,B3,Bangalore,BPS Core BI,0,0,0,Marr.,53,0,0,328.5488408,0.828560429,12,18,3,0,0,0.934105189,0.065894811
PUw/flv5T3wq2Vixx6UqYg==,Male,B3,Chennai,BPS Oracle,0,0,0,Single,53,2.666666667,0,9.002238239,0.652517889,12,19,2,0,0,0.949618337,0.050381663
t6TYtr/hG0h6/FciN4fUkA==,Female,B2,Chennai,BPS Cloud Data Platform,0,0,0,Marr.,53,0.545454545,0,2.989794452,0.675797818,12,19,2.5,1,0,0.980812196,0.019187804
V+O7YcYKxHUDWEF+LCyQWw==,Female,B3,Bangalore,BPS Cloud Data Platform,0,0,0,Marr.,53,4.8,0,59.96016345,0.810086713,12,19,3,0,0,0.906574077,0.093425923
8O/HMNga1+fivqm7m/i7+Q==,Male,C2,Chennai,BPS ECM,0,0,0,Marr.,81,0.333333333,0,9.002238239,0.70972297,12,19,1.5,1,0,0.999178876,0.000821124
sGzpW93B1u5iwQEEuzv9TA==,Male,C1,Kolkata,BPS Oracle,0,0,0,Marr.,53,0.266666667,0,9.002238239,0.914557014,12,19,2.5,-1,0,0.967962809,0.032037191
vaRXh7LtgORakzfPAQjalg==,Male,B3,Chennai,BPS Big Data,0,0.985646523,0,Marr.,81,0.363636364,0,9.002238239,0.779686085,12,19,3,0,0,0.920976975,0.079023025
Rxf/ppx+QqLKpWV2qTLBUQ==,Male,C1,Chennai,BPS Oracle,0,0,0,Marr.,81,0.75,0,33.0191585,1.290613427,12,19,2,0,0,0.940582643,0.059417357
NcznyVpBwOkKbAV/OK9IwA==,Female,C1,Kolkata,BPS Core BI,0,0,0,Marr.,53,0,0,9.002238239,0.866063613,12,19,2.5,1,0,0.938300097,0.061699903
UEy+Dm00TYmdi+3Og8KB1g==,Male,C1,Bangalore,BPS Big Data,0,0,0,Marr.,53,1.9,0,14.98182714,0.77292064,12,19,2.5,1,0,0.97248404,0.02751596
op0ZVoe0+1qWjZK8JszSIA==,Female,B2,Kolkata,BPS Core BI,0,2.989794452,0,Single,53,0.8,0,23.98406538,1.029176004,12,19,1,0,0,0.839165194,0.160834806
TU8ZLnBu5bHClUNkiU8L7Q==,Female,B3,Bangalore,BPS Big Data,0,20.6328672,0,Marr.,53,1.428571429,0,45.01119119,0.651268169,12,19,3,0,0,0.886297149,0.113702851
UzwmNEuzuMGqSRo1TaFNHw==,Male,C1,Chennai,BPS ECM,0,34.03765991,0,Marr.,53,0.923076923,0,59.96016345,1.102933763,12,19,2.5,-1,0,0.978033576,0.021966424
xeEkBf0Inc6jq11jvcp8fw==,Female,B3,Chennai,BPS DM,0,0,0,Marr.,81,0.714285714,0,9.002238239,0.760886234,12,19,3,0,0,0.944309167,0.055690833
vTWT3eJg0fzNiZt+U5Xapw==,Female,B2,Mumbai,BPS MDM,0,9.133657775,0,Single,53,0.769230769,0,328.5488408,1.989576273,12,19,3,0,0,0.972481582,0.027518418
BNQNR3IPwnXaWvAaKR0ndw==,Female,B3,Chennai,BPS Oracle,0,0,0,Marr.,53,0.333333333,0,328.5488408,1.067756322,12,19,3,0,0,0.822418002,0.177581998
oI2InbvPUFg99Dtn78LrDw==,Male,D1,Chennai,BPS Cloud Data Platform,0,0,0,Marr.,53,0.272727273,0,14.98182714,0.748131323,12,19,2.5,1,0,0.995260692,0.004739308
eN/53xY2bfiYn1q5+gJXvw==,Male,C1,Bangalore,BPS Oracle,0,3.351198177,0,Marr.,81,0,0,45.01119119,1.006127312,12,19,2,2,0,0.867363223,0.132636777
gqir7fs7JXSrOKYWCW1k/g==,Female,C1,Kolkata,BPS Oracle,0,1.018501407,0,Marr.,53,0.307692308,0,18.00447648,0.86175836,12,19,2.5,1,0,0.908619242,0.091380758
xyk9Bc5T9pcgWUGX85S/mQ==,Male,C1,Chennai,BPS Oracle,0,0,0,Marr.,81,0.642857143,0,2.989794452,0.740026344,12,19,2.5,1,0,0.985158494,0.014841506
My6JuPm+CNEZoX4AHfza0g==,Female,B3,Chennai,BPS Core BI,0,10.9406764,0,Marr.,53,0.44,0,9.002238239,0.54913061,12,18,2,0,0,0.971468659,0.028531341
0tYw+u1qKqh0PLITZbZahA==,Male,B3,Chennai,BPS Big Data,0,0,0,Marr.,81,0,0,33.0191585,0.61192564,12,18,3,0,0,0.950076914,0.049923086
NXGvDMKusRt5JKbsxfi0Bw==,Female,B3,Chennai,BPS DM,0,0,0,Marr.,81,1.333333333,0,328.5488408,0.794834943,12,18,3,0,0,0.935227577,0.064772423
aiqGj9geyILAhcQSZ8/dRQ==,Female,B3,Kolkata,BPS Core BI,0,10.9406764,0,Marr.,53,1.166666667,0,42.02139674,0.916241916,12,18,1.5,-1,0,0.895182093,0.104817907
N+KXUpfJ+BeyomlNb7OpgA==,Male,C2,Chennai,BPS DM,0,0,0,Marr.,53,0.928571429,0,2.989794452,0.587684413,12,18,2,-2,0,0.999378792,0.000621208
Ea+krtqnNeMU/+Ga6eSCmA==,Male,B3,Chennai,BPS Oracle,0,4.435409351,0,Marr.,53,0.428571429,0,11.95917781,0.874118774,12,18,3,0,0,0.852782243,0.147217757
YX03KA6ObWm5pdrXuN3FFw==,Male,C1,Bangalore,BPS Cloud Data Platform,0,0,0,Marr.,53,1.636363636,0,33.0191585,0.681600129,12,18,3,0,0,0.945468757,0.054531243
pzX51YyJ21hJS0v2ncQ1eg==,Male,C1,Bangalore,BPS Big Data,0,0,0,Marr.,53,0.5,0,38.99874741,0.809569022,12,18,2.5,-1,0,0.966370395,0.033629605
LY5hDhr92wIORtmx1YIIPg==,Female,C1,Chennai,BPS Oracle,0,1.971293045,0,Marr.,53,0.705882353,0,9.002238239,0.865176022,12,18,2,-2,0,0.844342464,0.155657536
U3ubnCvW/DFsK33HkeVh0w==,Male,B3,Kolkata,BPS DM,0,0,0,Marr.,53,2.6,0,45.01119119,0.828085272,12,18,2.5,1,0,0.908895071,0.091104929
CjMkIh3Ag/oms05l8/hcog==,Male,B3,Bangalore,BPS Oracle,0,0,0,Marr.,53,0.538461538,0,45.01119119,0.724649732,12,18,2,0,0,0.974921757,0.025078243
JMU4G2filDLWFtew0+/Cig==,Male,B3,Bangalore,BPS Mgmt and others,0,0,0,Marr.,81,0.454545455,0,18.00447648,0.423509885,12,18,3,0,0,0.990810541,0.009189459
tcgBA3DsNjSECIF+6CQm9A==,Male,C1,Kolkata,BPS DM,0,0,0,Marr.,81,1.6,0,2.989794452,0.830710753,12,18,2.5,-1,0,0.984338807,0.015661193
+L+N4MOsPaGX3lDYxX8meQ==,Male,B3,Chennai,BPS Oracle,0,0,0,Marr.,81,0.363636364,0,328.5488408,1.177276123,12,18,2.5,1,0,0.878287845,0.121712155
C3/3LAsh4YXryyuMZRDayQ==,Male,B2,Pune,BPS Oracle,0,0,0,Single,53,0,0,18.00447648,0.709048557,12,18,2.5,1,0,0.945740368,0.054259632
RJTXCVRM9rtvnDqVhKLwEA==,Male,B3,Chennai,BPS Oracle,0,0,0,Marr.,53,0.285714286,0,18.00447648,0.709030559,12,18,3,0,0,0.946012809,0.053987191
B2B9yILhA9WDIcp9sJB1IQ==,Female,B3,Chennai,BPS Oracle,0,0,0,Marr.,53,0.333333333,0,45.01119119,0.843013793,12,18,2.5,1,0,0.909714202,0.090285798
QRVGW6W3WhcUhJA/Nn0H/w==,Male,C2,Chennai,BPS Core BI,0,0,0,Marr.,81,1,0,2.989794452,1.111170277,12,18,2.5,1,0,0.916308222,0.083691778
q7vvV1tUIr/cJC24IktccA==,Female,B3,Bangalore,BPS Oracle,0,0,0,Marr.,53,1,0,328.5488408,0.911707034,12,18,2.5,1,0,0.919343887,0.080656113
fp5ttY/+MZiB3ZeZuggovQ==,Male,B2,Chennai,BPS Core BI,0,0,0,Single,53,0,0,9.002238239,0.691502209,12,18,3,0,0,0.965209606,0.034790394
9YPOEuyMFII1YDB0RWIsdw==,Male,C1,Kolkata,BPS Oracle,0,11.95917781,0,Marr.,53,0.583333333,0,33.0191585,0.710108226,12,18,3,0,0,0.773034791,0.226965209
3IcYuOUunWlgNm9XDhduAA==,Male,C1,Chennai,BPS Cloud Data Platform,0,25.29826074,0,Single,81,2,0,9.002238239,0.715847892,12,18,3,0,0,0.987886541,0.012113459
21mtqsxLTLXzTwaB2Dr/3w==,Female,C1,Bangalore,BPS DM,0,0,0,Marr.,53,1.555555556,0,9.002238239,0.599578,12,18,2,0,0,0.981019149,0.018980851
HtKsvrtBPEJoNdEPRPajlA==,Male,B3,Chennai,BPS DM,0,0,0,Marr.,53,0.714285714,0,23.98406538,0.688702345,12,18,3,0,0,0.879932647,0.120067353
q23r/ABzCvif3FBcL0tPYg==,Female,C1,Bangalore,BPS Core BI,0,16.69028111,0,Marr.,53,0.176470588,0,18.00447648,0.888279684,12,18,3,0,0,0.783834965,0.216165035
R369SzD11ggDY5Z+E/cBSg==,Female,C1,Kolkata,BPS Oracle,0,1.248485595,0,Marr.,81,1.333333333,0,9.002238239,0.827298,12,18,3,0,0,0.898485769,0.101514231
209BK4BWWhD2yj4zOaoD1Q==,Female,D1,Bangalore,BPS Oracle,0,0,0,Single,53,1.666666667,0,18.00447648,0.892454695,12,18,2,2,0,0.950523756,0.049476244
tx7Fk8Vou8KTyQ2uaZmZ5A==,Male,B3,Chennai,BPS DM,0,0.985646523,0,Marr.,81,9.5,0,328.5488408,0.859554061,12,18,3,0,0,0.833182008,0.166817992
w26exCvWXKRlJBRHAbwqjg==,Female,C1,Bangalore,BPS Oracle,0,0,0,Marr.,53,1.25,0,33.0191585,1.07566546,12,18,3,0,0,0.837375483,0.162624517
zspe8TLwEoQLleXXy27q9Q==,Male,C1,Pune,BPS Oracle,0,0,0,Marr.,53,0.6,0,9.002238239,0.822110516,12,18,3,0,0,0.956327095,0.043672905
YlA7TJs246n0yIPEvBq8wA==,Female,C1,Bangalore,BPS Oracle,0,32.03351198,0,Marr.,81,0.888888889,0,18.00447648,1.026735839,12,18,2,2,0,0.961374419,0.038625581
G6l7fSZtd7T3QvFiy0dvZg==,Female,C1,Bangalore,BPS Oracle,0,0,0,Single,53,0.35,0,18.00447648,0.684545333,12,18,2,2,0,0.983036869,0.016963131
kmjtAEoDNLWsmmADhSsHMg==,Male,C1,Chennai,BPS Oracle,0,11.95917781,0,Single,53,0,0,14.98182714,0.844441978,12,18,2,2,0,0.846114944,0.153885056
iOChaR7TXFwgNAjMGtIaHA==,Female,C1,Chennai,BPS Core BI,0,0,0,Marr.,53,1.6,0,18.00447648,0.962975699,12,18,3,0,0,0.92114606,0.07885394
zAQ1hXdLgtrlPopooAsYIg==,Female,B3,Kolkata,BPS Oracle,0,6.012443787,0,Marr.,81,0.333333333,0,45.01119119,0.841198238,12,18,3,0,0,0.71556081,0.28443919
LDyszanMR5uZZtL1654CEw==,Female,B3,Chennai,BPS Oracle,0,2.135567465,0,Single,53,0.444444444,0,11.95917781,0.842483962,12,18,3,0,0,0.779959431,0.220040569
WR7jalTmmxLwhAY1GTcL6g==,Male,B3,Bangalore,BPS Big Data,0,0,0,Marr.,81,0.333333333,0,328.5488408,1.029618766,12,18,3,0,0,0.809484336,0.190515664
tmqWOWMNQ6YAxv6XBqUszQ==,Female,B3,Hyderabad,BPS Cloud Data Platform,0,11.17066059,0,Marr.,81,1.5,0,328.5488408,1.107699494,12,18,2.5,-1,0,0.852198942,0.147801058
E0yaHjEK6rZdq+9mT98XVQ==,Female,B3,Chennai,BPS DM,0,0,0,Marr.,81,0,0,9.002238239,0.584505747,12,18,1.5,-1,0,0.996374208,0.003625792
sZ/ncpALcYNN42n1zOxtYw==,Male,C1,Chennai,BPS Core BI,0,0,0,Marr.,53,0,0,2.989794452,0.968046774,12,18,1,0,0,0.918340327,0.081659673
Qs8174VRUawBTG5y8B4iYQ==,Male,C1,Chennai,BPS Oracle,0,0,0,Marr.,81,0.833333333,0,33.0191585,0.961115054,12,19,3,0,0,0.864299746,0.135700254
VQRY7EQLqkkH6RmkoZcFKw==,Female,C1,Chennai,BPS DM,0,0,0,Marr.,81,3.571428571,0,2.989794452,0.5711055,12,18,2,-2,0,0.998057967,0.001942033
BO0cb/GVKNXvEjk9PwQ6jg==,Male,B3,Kolkata,BPS DM,0,0,0,Marr.,81,1.571428571,0,59.96016345,1.162037893,12,19,3,0,0,0.845053773,0.154946227
KGshxHA1+aqT6TwT78hW0A==,Female,B3,Kolkata,BPS Oracle,0,0,0,Marr.,81,0.1875,0,328.5488408,1.058223011,12,19,3,0,0,0.937403595,0.062596405
W1pWdWze3tkWQB+coMUhSA==,Male,C1,Kolkata,BPS Big Data,0,7.030945194,0,Marr.,81,0.636363636,0,18.00447648,0.856842624,12,19,2,2,0,0.679344589,0.320655411
O9ur+j2PzZxo1/NPXgXldw==,Female,C2,Chennai,BPS Mgmt and others,0,1.971293045,0,Marr.,53,1.714285714,0,33.0191585,1.160989911,12,19,2.5,-1,0,0.973711512,0.026288488
j4J0oP8KJA83KsUQ3Quwkg==,Male,C1,Pune,BPS Cloud Data Platform,0,0,0,Marr.,53,0.875,0,18.00447648,0.756607761,12,19,1.5,1,0,0.973103807,0.026896193
mRsloJE6Qo/vptN3t1btKw==,Male,C2,Chennai,BPS Oracle,0,0,0,Marr.,53,0.228571429,0,45.01119119,1.127538523,12,19,3,0,0,0.910743856,0.089256144
5JB0u8Ap2lQZ7QaNLt5uuw==,Male,C2,Kolkata,BPS Cloud Data Platform,0,8.016591716,0,Marr.,53,0,0,27.00671472,0.881707288,12,19,1.5,-1,0,0.805302303,0.194697697
/ww1qnZ4Xf7PuVF365gZ+w==,Male,B2,Kolkata,BPS Oracle,0,0,0,Single,53,4.214285714,0,328.5488408,1.036732173,12,19,3,0,0,0.934986038,0.065013962
oUvuLf86ne8nRuEMB2RQNA==,Male,B3,Chennai,BPS Oracle,0,3.975440974,0,Marr.,81,0.2,0,328.5488408,1.403797203,12,19,3,0,0,0.885775553,0.114224447
3lzhcHLCiyk7yw7Vdf+MrQ==,Female,C2,Chennai,BPS Big Data,0,0.985646523,0,Marr.,81,2,0,2.989794452,0.82527722,12,19,1.5,1,0,0.988519663,0.011480337
Cv6yTGWTyrVeuwcW0gE6+Q==,Female,C1,Chennai,BPS Big Data,0,0,0,Marr.,81,1.571428571,0,38.99874741,0.858453634,12,19,3,0,0,0.937257406,0.062742594
ieIr8t9C+ICKOns9xDVPow==,Female,B3,Chennai,BPS ECM,0,0,0,Marr.,53,0.733333333,0,35.97609807,0.772504,12,19,1.5,-1,0,0.977391578,0.022608422
n+iWpwAm1m/jycclxK2lbg==,Female,C1,Chennai,BPS MDM,0,0,0,Marr.,81,1.625,0,33.0191585,1.203915031,12,19,2.5,1,0,0.978490781,0.021509219
eiEdHxBdRABBNzwstki4EQ==,Male,B2,Chennai,BPS Big Data,0,0,0,Marr.,53,1.333333333,0,38.99874741,0.826547205,12,19,3,0,0,0.945599403,0.054400597
gqSLk5o48r0GOiBt8/DTEw==,Female,C2,Bangalore,BPS Big Data,0,0,0,Marr.,53,1,0,328.5488408,1.014581439,12,19,3.5,1,0,0.949787696,0.050212304
AFhDsze5nnVFtDtwyMEYmg==,Male,C1,Kolkata,BPS Oracle,0,8.016591716,0,Marr.,53,0.416666667,0,9.002238239,0.666544516,12,19,2.5,-1,0,0.943199942,0.056800058
+WBSPYPJ501JGHX81WM96w==,Male,C2,Bangalore,BPS DS&A,0,0,0,Marr.,81,0.444444444,0,14.98182714,0.919511273,12,19,2.5,1,0,0.993106499,0.006893501
cqYeqRQdGPCEaj0IkytlsA==,Female,C2,Chennai,BPS DM,0,0,0,Marr.,53,0.888888889,0,9.002238239,0.854818636,12,19,1.5,1,0,0.991796462,0.008203538
C5FdkUumDkcElF2tnuaSLg==,Female,B3,Chennai,BPS Big Data,0,25.98821331,0,Single,81,0.666666667,0,18.00447648,0.485719847,12,19,3,0,0,0.795008932,0.204991068
BWa3R+SQESlCc99PaKQYEg==,Male,C1,Chennai,BPS ECM,0,0,0,Marr.,53,0.35,0,18.00447648,0.754110753,12,19,1.5,1,0,0.992837941,0.007162059
NSj51915MoR/vc2EEUYuPQ==,Male,C1,Chennai,BPS Big Data,0,0,0,Marr.,53,0.363636364,0,33.0191585,0.84874671,12,19,2.5,-1,0,0.966643028,0.033356972
UXGCQzwP01h68YQZIz7Pow==,Female,C1,Kolkata,BPS Oracle,0,0,0,Marr.,81,0.5,0,9.002238239,0.703627613,12,19,2,0,0,0.977478145,0.022521855
yteHZZAQT0e5DAHOsqxtow==,Male,C1,Bangalore,BPS DM,0,0,0,Marr.,53,0.833333333,0,33.0191585,0.845894145,12,19,3,0,0,0.927962408,0.072037592
0koShZ+xvbkLbcG7NO1T0w==,Male,C1,Chennai,BPS Oracle,0,0,0,Marr.,81,2,0,18.00447648,1.344140005,12,19,2.5,1,0,0.988138539,0.011861461
ZlImKD8gQRAY+35/n5+7bQ==,Male,C2,Gandhinagar,BPS Oracle,0,2.004147929,0,Marr.,53,0.7,0,2.989794452,0.779748314,12,19,2,0,0,0.991147998,0.008852002
vYXgUEyyfn3llW/DWVYBnw==,Female,C1,Chennai,BPS Cloud Data Platform,0,0,0,Marr.,53,0.333333333,0,33.0191585,0.95512714,12,19,2.5,1,0,0.880085931,0.119914069
JDq2EtTQhEALwGfhFCLyjg==,Male,C1,Bangalore,BPS Oracle,0,0,0,Marr.,53,1,0,14.98182714,0.807448731,12,19,2.5,1,0,0.953025209,0.046974791
qvNM7CLuImIwobSO3L3elg==,Female,C1,Chennai,BPS Cloud Data Platform,0,0,0,Marr.,81,0.571428571,0,38.99874741,1.078464516,12,19,2,0,0,0.884230649,0.115769351
5lZssqJ5WuHk7c+nWpiG7w==,Female,C1,Gandhinagar,BPS MDM,0,0,0,Marr.,81,0.444444444,0,38.99874741,1.153444458,12,19,1.5,-1,0,0.987598742,0.012401258
sqHx9YhpeC6OaIHIMlwXdw==,Male,C1,Bangalore,BPS Oracle,0,1.018501407,0,Marr.,53,2.285714286,0,59.96016345,0.996428548,12,19,2.5,-1,0,0.843865801,0.156134199
BWdZfZbmyykhoUNLEhS1Tg==,Male,C1,Kolkata,BPS Cloud Data Platform,0,0,0,Marr.,53,0.466666667,0,18.00447648,0.947115161,12,19,2.5,1,0,0.915821676,0.084178324
FCDTQ7GqMXvgn/YBq0r3FQ==,Male,C1,Chennai,BPS Cloud Data Platform,0,0,0,Marr.,81,1.692307692,0,59.96016345,1.113239919,12,19,2.5,1,0,0.965914705,0.034085295
wz7qzWfspZzCLeyxntx24g==,Female,B3,Kolkata,BPS Oracle,0,3.515472597,0,Marr.,53,3.5,0,328.5488408,0.747653716,12,19,3,0,0,0.835241568,0.164758432
ecyN80TWOImv+Pu64lhEcg==,Male,B3,Chennai,BPS Core BI,0,3.975440974,0,Marr.,53,0.421052632,0,45.01119119,0.720370421,12,19,2,0,0,0.862005097,0.137994903
CPH6DrqUrM1VZAYqU6RdIQ==,Female,C2,Bangalore,BPS DM,0,13.93047085,0,Marr.,53,0.444444444,0,2.989794452,0.733816133,12,19,3,0,0,0.987346592,0.012653408
4Tg/3P2saRLfThfbhYLmlw==,Female,C2,Chennai,BPS Oracle,0,0,0,Marr.,81,0.19047619,0,45.01119119,1.030070292,12,19,3,0,0,0.918910622,0.081089378
5doWZ7cwYdSkRfzYdwNYsQ==,Male,C1,Mumbai,BPS MDM,0,0,0,Marr.,81,0.923076923,0,9.002238239,0.757829032,12,19,2.5,-1,0,0.99563629,0.00436371
Smt3wEHh0LlIQMflc/Xejg==,Male,B3,Kolkata,BPS MDM,0,0,0,Marr.,53,1,0,328.5488408,1.384654299,12,19,3,0,0,0.858167807,0.141832193
pMxvxHdZYQ0XO0EFHCricw==,Female,C1,Chennai,BPS Big Data,0,9.002238239,0,Marr.,53,0.777777778,0,38.99874741,1.140910323,12,19,1.5,-1,0,0.92352957,0.07647043
u7VLbS0+rjH2H8YG6T7Xkg==,Male,C2,Chennai,BPS Data Validation,0,2.431261422,0,Marr.,53,1,0,27.00671472,0.980472606,12,19,2,-2,0,0.940135393,0.059864607
fmJcZGZ6scCdxVXFBptnZw==,Female,C1,Bangalore,BPS Oracle,0,0,0,Marr.,81,0.466666667,0,328.5488408,1.171775935,12,19,3,0,0,0.894487163,0.105512837
r1MGwi9Y4UlNlMFPaysz4A==,Female,C1,Kolkata,BPS Oracle,0,0,0,Marr.,53,1.5,0,27.00671472,1.263897662,12,19,3,0,0,0.930936712,0.069063288
U3Jwhm+YEuNt0H97eVyGfQ==,Female,C2,Chennai,BPS Oracle,0,0,0,Marr.,53,2.4,0,14.98182714,0.983729591,12,19,3,0,0,0.977255928,0.022744072
z+3zn5uIX0pt2mL3Afyg0w==,Female,B3,Kolkata,BPS Core BI,0,0,0,Marr.,81,0.857142857,0,328.5488408,0.973558743,12,19,3,0,0,0.768847896,0.231152104
AhZRMLEpk4xweULRtcuTcQ==,Male,C1,Kolkata,BPS Oracle,0,0,0,Marr.,81,0.7,0,45.01119119,1.100958656,12,19,3,0,0,0.815451124,0.184548876
